Date,Clinton-Lake,Clark/Lake,State/Lake,Washington/Wabash,Adams/Wabash,Library,LaSalle/Van Buren,LaSalle,Quincy/Wells,Washington/Wells,Jackson/Dearborn,Jackson/State,Monroe/Dearborn,Monroe/State,Washington/Dearborn,Lake/State,Grand/State
28/11/2018 18:00,480.255,2231.696,1317.646,1092.416,728.21,374.912,334.714,331.482,846.582,910.111,770.327,855.874,881.831,1128.574,1519.949,2393.094,1100.597
28/11/2018 19:00,399.42,1856.064,1095.864,908.544,605.64,311.808,278.376,275.688,704.088,756.924,640.668,711.816,733.404,938.616,1264.116,1990.296,915.348
28/11/2018 20:00,280.545,1303.664,769.714,638.144,425.39,219.008,195.526,193.638,494.538,531.649,449.993,499.966,515.129,659.266,887.891,1397.946,642.923
28/11/2018 21:00,242.505,1126.896,665.346,551.616,367.71,189.312,169.014,167.382,427.482,459.561,388.977,432.174,445.281,569.874,767.499,1208.394,555.747
28/11/2018 22:00,161.67,751.264,443.564,367.744,245.14,126.208,112.676,111.588,284.988,306.374,259.318,288.116,296.854,379.916,511.666,805.596,370.498
28/11/2018 23:00,118.875,552.4,326.15,270.4,180.25,92.8,82.85,82.05,209.55,225.275,190.675,211.85,218.275,279.35,376.225,592.35,272.425
29/11/2018 00:00,84.609,422.382,228.769,193.749,125.409,61.897,56.882,59.007,161.534,46.291,129.115,147.101,156.723,193.426,264.469,416.755,189.295
29/11/2018 01:00,84.609,422.382,228.769,193.749,125.409,61.897,56.882,59.007,161.534,46.291,129.115,147.101,156.723,193.426,264.469,416.755,189.295
29/11/2018 02:00,39.816,198.768,107.656,91.176,59.016,29.128,26.768,27.768,76.016,21.784,60.76,69.224,73.752,91.024,124.456,196.12,89.08
29/11/2018 03:00,39.816,198.768,107.656,91.176,59.016,29.128,26.768,27.768,76.016,21.784,60.76,69.224,73.752,91.024,124.456,196.12,89.08
29/11/2018 04:00,19.908,99.384,53.828,45.588,29.508,14.564,13.384,13.884,38.008,10.892,30.38,34.612,36.876,45.512,62.228,98.06,44.54
29/11/2018 05:00,19.908,99.384,53.828,45.588,29.508,14.564,13.384,13.884,38.008,10.892,30.38,34.612,36.876,45.512,62.228,98.06,44.54
29/11/2018 06:00,39.816,198.768,107.656,91.176,59.016,29.128,26.768,27.768,76.016,21.784,60.76,69.224,73.752,91.024,124.456,196.12,89.08
29/11/2018 07:00,104.517,521.766,282.597,239.337,154.917,76.461,70.266,72.891,199.542,57.183,159.495,181.713,193.599,238.938,326.697,514.815,233.835
29/11/2018 08:00,253.827,1267.146,686.307,581.247,376.227,185.691,170.646,177.021,484.602,138.873,387.345,441.303,470.169,580.278,793.407,1250.265,567.885
29/11/2018 09:00,209.034,1043.532,565.194,478.674,309.834,152.922,140.532,145.782,399.084,114.366,318.99,363.426,387.198,477.876,653.394,1029.63,467.67
29/11/2018 10:00,209.034,1043.532,565.194,478.674,309.834,152.922,140.532,145.782,399.084,114.366,318.99,363.426,387.198,477.876,653.394,1029.63,467.67
29/11/2018 11:00,189.126,944.148,511.366,433.086,280.326,138.358,127.148,131.898,361.076,103.474,288.61,328.814,350.322,432.364,591.166,931.57,423.13
29/11/2018 12:00,169.218,844.764,457.538,387.498,250.818,123.794,113.764,118.014,323.068,92.582,258.23,294.202,313.446,386.852,528.938,833.51,378.59
29/11/2018 13:00,189.126,944.148,511.366,433.086,280.326,138.358,127.148,131.898,361.076,103.474,288.61,328.814,350.322,432.364,591.166,931.57,423.13
29/11/2018 14:00,253.827,1267.146,686.307,581.247,376.227,185.691,170.646,177.021,484.602,138.873,387.345,441.303,470.169,580.278,793.407,1250.265,567.885
29/11/2018 15:00,338.436,1689.528,915.076,774.996,501.636,247.588,227.528,236.028,646.136,185.164,516.46,588.404,626.892,773.704,1057.876,1667.02,757.18
29/11/2018 16:00,418.068,2087.064,1130.388,957.348,619.668,305.844,281.064,291.564,798.168,228.732,637.98,726.852,774.396,955.752,1306.788,2059.26,935.34
29/11/2018 17:00,547.47,2733.06,1480.27,1253.67,811.47,400.51,368.06,381.81,1045.22,299.53,835.45,951.83,1014.09,1251.58,1711.27,2696.65,1224.85
29/11/2018 18:00,502.677,2509.446,1359.157,1151.097,745.077,367.741,337.946,350.571,959.702,275.023,767.095,873.953,931.119,1149.178,1571.257,2476.015,1124.635
29/11/2018 19:00,418.068,2087.064,1130.388,957.348,619.668,305.844,281.064,291.564,798.168,228.732,637.98,726.852,774.396,955.752,1306.788,2059.26,935.34
29/11/2018 20:00,293.643,1465.914,793.963,672.423,435.243,214.819,197.414,204.789,560.618,160.657,448.105,510.527,543.921,671.302,917.863,1446.385,656.965
29/11/2018 21:00,253.827,1267.146,686.307,581.247,376.227,185.691,170.646,177.021,484.602,138.873,387.345,441.303,470.169,580.278,793.407,1250.265,567.885
29/11/2018 22:00,169.218,844.764,457.538,387.498,250.818,123.794,113.764,118.014,323.068,92.582,258.23,294.202,313.446,386.852,528.938,833.51,378.59
29/11/2018 23:00,124.425,621.15,336.425,284.925,184.425,91.025,83.65,86.775,237.55,68.075,189.875,216.325,230.475,284.45,388.925,612.875,278.375
30/11/2018 00:00,74.545,379.763,208.437,198.628,111.758,54.808,49.385,54.519,127.959,135.983,119.442,132.804,140.828,179.758,264.214,406.691,198.39
30/11/2018 01:00,74.545,379.763,208.437,198.628,111.758,54.808,49.385,54.519,127.959,135.983,119.442,132.804,140.828,179.758,264.214,406.691,198.39
30/11/2018 02:00,35.08,178.712,98.088,93.472,52.592,25.792,23.24,25.656,60.216,63.992,56.208,62.496,66.272,84.592,124.336,191.384,93.36
30/11/2018 03:00,35.08,178.712,98.088,93.472,52.592,25.792,23.24,25.656,60.216,63.992,56.208,62.496,66.272,84.592,124.336,191.384,93.36
30/11/2018 04:00,17.54,89.356,49.044,46.736,26.296,12.896,11.62,12.828,30.108,31.996,28.104,31.248,33.136,42.296,62.168,95.692,46.68
30/11/2018 05:00,17.54,89.356,49.044,46.736,26.296,12.896,11.62,12.828,30.108,31.996,28.104,31.248,33.136,42.296,62.168,95.692,46.68
30/11/2018 06:00,35.08,178.712,98.088,93.472,52.592,25.792,23.24,25.656,60.216,63.992,56.208,62.496,66.272,84.592,124.336,191.384,93.36
30/11/2018 07:00,92.085,469.119,257.481,245.364,138.054,67.704,61.005,67.347,158.067,167.979,147.546,164.052,173.964,222.054,326.382,502.383,245.07
30/11/2018 08:00,223.635,1139.289,625.311,595.884,335.274,164.424,148.155,163.557,383.877,407.949,358.326,398.412,422.484,539.274,792.642,1220.073,595.17
30/11/2018 09:00,184.17,938.238,514.962,490.728,276.108,135.408,122.01,134.694,316.134,335.958,295.092,328.104,347.928,444.108,652.764,1004.766,490.14
30/11/2018 10:00,184.17,938.238,514.962,490.728,276.108,135.408,122.01,134.694,316.134,335.958,295.092,328.104,347.928,444.108,652.764,1004.766,490.14
30/11/2018 11:00,166.63,848.882,465.918,443.992,249.812,122.512,110.39,121.866,286.026,303.962,266.988,296.856,314.792,401.812,590.596,909.074,443.46
30/11/2018 12:00,149.09,759.526,416.874,397.256,223.516,109.616,98.77,109.038,255.918,271.966,238.884,265.608,281.656,359.516,528.428,813.382,396.78
30/11/2018 13:00,166.63,848.882,465.918,443.992,249.812,122.512,110.39,121.866,286.026,303.962,266.988,296.856,314.792,401.812,590.596,909.074,443.46
30/11/2018 14:00,223.635,1139.289,625.311,595.884,335.274,164.424,148.155,163.557,383.877,407.949,358.326,398.412,422.484,539.274,792.642,1220.073,595.17
30/11/2018 15:00,298.18,1519.052,833.748,794.512,447.032,219.232,197.54,218.076,511.836,543.932,477.768,531.216,563.312,719.032,1056.856,1626.764,793.56
30/11/2018 16:00,368.34,1876.476,1029.924,981.456,552.216,270.816,244.02,269.388,632.268,671.916,590.184,656.208,695.856,888.216,1305.528,2009.532,980.28
30/11/2018 17:00,482.35,2457.29,1348.71,1285.24,723.14,354.64,319.55,352.77,827.97,879.89,772.86,859.32,911.24,1163.14,1709.62,2631.53,1283.7
30/11/2018 18:00,442.885,2256.239,1238.361,1180.084,663.974,325.624,293.405,323.907,760.227,807.899,709.626,789.012,836.684,1067.974,1569.742,2416.223,1178.67
30/11/2018 19:00,368.34,1876.476,1029.924,981.456,552.216,270.816,244.02,269.388,632.268,671.916,590.184,656.208,695.856,888.216,1305.528,2009.532,980.28
30/11/2018 20:00,258.715,1318.001,723.399,689.356,387.866,190.216,171.395,189.213,444.093,471.941,414.534,460.908,488.756,623.866,916.978,1411.457,688.53
30/11/2018 21:00,223.635,1139.289,625.311,595.884,335.274,164.424,148.155,163.557,383.877,407.949,358.326,398.412,422.484,539.274,792.642,1220.073,595.17
30/11/2018 22:00,149.09,759.526,416.874,397.256,223.516,109.616,98.77,109.038,255.918,271.966,238.884,265.608,281.656,359.516,528.428,813.382,396.78
30/11/2018 23:00,109.625,558.475,306.525,292.1,164.35,80.6,72.625,80.175,188.175,199.975,175.65,195.3,207.1,264.35,388.55,598.075,291.75
01/12/2018 00:00,17.025,84.57,87.63,75.66,37.89,21.675,5.58,14.67,14.865,19.125,34.155,46.11,26.415,49.35,91.845,186.315,127.545
01/12/2018 01:00,17.025,84.57,87.63,75.66,37.89,21.675,5.58,14.67,14.865,19.125,34.155,46.11,26.415,49.35,91.845,186.315,127.545
01/12/2018 02:00,9.08,45.104,46.736,40.352,20.208,11.56,2.976,7.824,7.928,10.2,18.216,24.592,14.088,26.32,48.984,99.368,68.024
01/12/2018 03:00,9.08,45.104,46.736,40.352,20.208,11.56,2.976,7.824,7.928,10.2,18.216,24.592,14.088,26.32,48.984,99.368,68.024
01/12/2018 04:00,9.08,45.104,46.736,40.352,20.208,11.56,2.976,7.824,7.928,10.2,18.216,24.592,14.088,26.32,48.984,99.368,68.024
01/12/2018 05:00,9.08,45.104,46.736,40.352,20.208,11.56,2.976,7.824,7.928,10.2,18.216,24.592,14.088,26.32,48.984,99.368,68.024
01/12/2018 06:00,17.025,84.57,87.63,75.66,37.89,21.675,5.58,14.67,14.865,19.125,34.155,46.11,26.415,49.35,91.845,186.315,127.545
01/12/2018 07:00,26.105,129.674,134.366,116.012,58.098,33.235,8.556,22.494,22.793,29.325,52.371,70.702,40.503,75.67,140.829,285.683,195.569
01/12/2018 08:00,43.13,214.244,221.996,191.672,95.988,54.91,14.136,37.164,37.658,48.45,86.526,116.812,66.918,125.02,232.674,471.998,323.114
01/12/2018 09:00,52.21,259.348,268.732,232.024,116.196,66.47,17.112,44.988,45.586,58.65,104.742,141.404,81.006,151.34,281.658,571.366,391.138
01/12/2018 10:00,61.29,304.452,315.468,272.376,136.404,78.03,20.088,52.812,53.514,68.85,122.958,165.996,95.094,177.66,330.642,670.734,459.162
01/12/2018 11:00,87.395,434.126,449.834,388.388,194.502,111.265,28.644,75.306,76.307,98.175,175.329,236.698,135.597,253.33,471.471,956.417,654.731
01/12/2018 12:00,104.42,518.696,537.464,464.048,232.392,132.94,34.224,89.976,91.172,117.3,209.484,282.808,162.012,302.68,563.316,1142.732,782.276
01/12/2018 13:00,104.42,518.696,537.464,464.048,232.392,132.94,34.224,89.976,91.172,117.3,209.484,282.808,162.012,302.68,563.316,1142.732,782.276
01/12/2018 14:00,104.42,518.696,537.464,464.048,232.392,132.94,34.224,89.976,91.172,117.3,209.484,282.808,162.012,302.68,563.316,1142.732,782.276
01/12/2018 15:00,104.42,518.696,537.464,464.048,232.392,132.94,34.224,89.976,91.172,117.3,209.484,282.808,162.012,302.68,563.316,1142.732,782.276
01/12/2018 16:00,70.37,349.556,362.204,312.728,156.612,89.59,23.064,60.636,61.442,79.05,141.174,190.588,109.182,203.98,379.626,770.102,527.186
01/12/2018 17:00,61.29,304.452,315.468,272.376,136.404,78.03,20.088,52.812,53.514,68.85,122.958,165.996,95.094,177.66,330.642,670.734,459.162
01/12/2018 18:00,61.29,304.452,315.468,272.376,136.404,78.03,20.088,52.812,53.514,68.85,122.958,165.996,95.094,177.66,330.642,670.734,459.162
01/12/2018 19:00,61.29,304.452,315.468,272.376,136.404,78.03,20.088,52.812,53.514,68.85,122.958,165.996,95.094,177.66,330.642,670.734,459.162
01/12/2018 20:00,35.185,174.778,181.102,156.364,78.306,44.795,11.532,30.318,30.721,39.525,70.587,95.294,54.591,101.99,189.813,385.051,263.593
01/12/2018 21:00,35.185,174.778,181.102,156.364,78.306,44.795,11.532,30.318,30.721,39.525,70.587,95.294,54.591,101.99,189.813,385.051,263.593
01/12/2018 22:00,17.025,84.57,87.63,75.66,37.89,21.675,5.58,14.67,14.865,19.125,34.155,46.11,26.415,49.35,91.845,186.315,127.545
01/12/2018 23:00,17.025,84.57,87.63,75.66,37.89,21.675,5.58,14.67,14.865,19.125,34.155,46.11,26.415,49.35,91.845,186.315,127.545
02/12/2018 00:00,11.43,70.29,64.95,53.955,27.165,15.375,4.59,12.855,15.195,14.955,28.095,36.03,23.13,39.225,84.015,134.37,105.075
02/12/2018 01:00,11.43,70.29,64.95,53.955,27.165,15.375,4.59,12.855,15.195,14.955,28.095,36.03,23.13,39.225,84.015,134.37,105.075
02/12/2018 02:00,6.096,37.488,34.64,28.776,14.488,8.2,2.448,6.856,8.104,7.976,14.984,19.216,12.336,20.92,44.808,71.664,56.04
02/12/2018 03:00,6.096,37.488,34.64,28.776,14.488,8.2,2.448,6.856,8.104,7.976,14.984,19.216,12.336,20.92,44.808,71.664,56.04
02/12/2018 04:00,6.096,37.488,34.64,28.776,14.488,8.2,2.448,6.856,8.104,7.976,14.984,19.216,12.336,20.92,44.808,71.664,56.04
02/12/2018 05:00,6.096,37.488,34.64,28.776,14.488,8.2,2.448,6.856,8.104,7.976,14.984,19.216,12.336,20.92,44.808,71.664,56.04
02/12/2018 06:00,11.43,70.29,64.95,53.955,27.165,15.375,4.59,12.855,15.195,14.955,28.095,36.03,23.13,39.225,84.015,134.37,105.075
02/12/2018 07:00,17.526,107.778,99.59,82.731,41.653,23.575,7.038,19.711,23.299,22.931,43.079,55.246,35.466,60.145,128.823,206.034,161.115
02/12/2018 08:00,28.956,178.068,164.54,136.686,68.818,38.95,11.628,32.566,38.494,37.886,71.174,91.276,58.596,99.37,212.838,340.404,266.19
02/12/2018 09:00,35.052,215.556,199.18,165.462,83.306,47.15,14.076,39.422,46.598,45.862,86.158,110.492,70.932,120.29,257.646,412.068,322.23
02/12/2018 10:00,41.148,253.044,233.82,194.238,97.794,55.35,16.524,46.278,54.702,53.838,101.142,129.708,83.268,141.21,302.454,483.732,378.27
02/12/2018 11:00,58.674,360.822,333.41,276.969,139.447,78.925,23.562,65.989,78.001,76.769,144.221,184.954,118.734,201.355,431.277,689.766,539.385
02/12/2018 12:00,70.104,431.112,398.36,330.924,166.612,94.3,28.152,78.844,93.196,91.724,172.316,220.984,141.864,240.58,515.292,824.136,644.46
02/12/2018 13:00,70.104,431.112,398.36,330.924,166.612,94.3,28.152,78.844,93.196,91.724,172.316,220.984,141.864,240.58,515.292,824.136,644.46
02/12/2018 14:00,70.104,431.112,398.36,330.924,166.612,94.3,28.152,78.844,93.196,91.724,172.316,220.984,141.864,240.58,515.292,824.136,644.46
02/12/2018 15:00,70.104,431.112,398.36,330.924,166.612,94.3,28.152,78.844,93.196,91.724,172.316,220.984,141.864,240.58,515.292,824.136,644.46
02/12/2018 16:00,47.244,290.532,268.46,223.014,112.282,63.55,18.972,53.134,62.806,61.814,116.126,148.924,95.604,162.13,347.262,555.396,434.31
02/12/2018 17:00,41.148,253.044,233.82,194.238,97.794,55.35,16.524,46.278,54.702,53.838,101.142,129.708,83.268,141.21,302.454,483.732,378.27
02/12/2018 18:00,41.148,253.044,233.82,194.238,97.794,55.35,16.524,46.278,54.702,53.838,101.142,129.708,83.268,141.21,302.454,483.732,378.27
02/12/2018 19:00,41.148,253.044,233.82,194.238,97.794,55.35,16.524,46.278,54.702,53.838,101.142,129.708,83.268,141.21,302.454,483.732,378.27
02/12/2018 20:00,23.622,145.266,134.23,111.507,56.141,31.775,9.486,26.567,31.403,30.907,58.063,74.462,47.802,81.065,173.631,277.698,217.155
02/12/2018 21:00,23.622,145.266,134.23,111.507,56.141,31.775,9.486,26.567,31.403,30.907,58.063,74.462,47.802,81.065,173.631,277.698,217.155
02/12/2018 22:00,11.43,70.29,64.95,53.955,27.165,15.375,4.59,12.855,15.195,14.955,28.095,36.03,23.13,39.225,84.015,134.37,105.075
02/12/2018 23:00,11.43,70.29,64.95,53.955,27.165,15.375,4.59,12.855,15.195,14.955,28.095,36.03,23.13,39.225,84.015,134.37,105.075
03/12/2018 00:00,78.574,371.297,215.9,175.933,113.169,61.778,54.196,55.165,144.585,148.631,121.924,136.34,142.307,181.968,251.481,388.025,178.84
03/12/2018 01:00,78.574,371.297,215.9,175.933,113.169,61.778,54.196,55.165,144.585,148.631,121.924,136.34,142.307,181.968,251.481,388.025,178.84
03/12/2018 02:00,36.976,174.728,101.6,82.792,53.256,29.072,25.504,25.96,68.04,69.944,57.376,64.16,66.968,85.632,118.344,182.6,84.16
03/12/2018 03:00,36.976,174.728,101.6,82.792,53.256,29.072,25.504,25.96,68.04,69.944,57.376,64.16,66.968,85.632,118.344,182.6,84.16
03/12/2018 04:00,18.488,87.364,50.8,41.396,26.628,14.536,12.752,12.98,34.02,34.972,28.688,32.08,33.484,42.816,59.172,91.3,42.08
03/12/2018 05:00,18.488,87.364,50.8,41.396,26.628,14.536,12.752,12.98,34.02,34.972,28.688,32.08,33.484,42.816,59.172,91.3,42.08
03/12/2018 06:00,36.976,174.728,101.6,82.792,53.256,29.072,25.504,25.96,68.04,69.944,57.376,64.16,66.968,85.632,118.344,182.6,84.16
03/12/2018 07:00,97.062,458.661,266.7,217.329,139.797,76.314,66.948,68.145,178.605,183.603,150.612,168.42,175.791,224.784,310.653,479.325,220.92
03/12/2018 08:00,235.722,1113.891,647.7,527.799,339.507,185.334,162.588,165.495,433.755,445.893,365.772,409.02,426.921,545.904,754.443,1164.075,536.52
03/12/2018 09:00,194.124,917.322,533.4,434.658,279.594,152.628,133.896,136.29,357.21,367.206,301.224,336.84,351.582,449.568,621.306,958.65,441.84
03/12/2018 10:00,194.124,917.322,533.4,434.658,279.594,152.628,133.896,136.29,357.21,367.206,301.224,336.84,351.582,449.568,621.306,958.65,441.84
03/12/2018 11:00,175.636,829.958,482.6,393.262,252.966,138.092,121.144,123.31,323.19,332.234,272.536,304.76,318.098,406.752,562.134,867.35,399.76
03/12/2018 12:00,157.148,742.594,431.8,351.866,226.338,123.556,108.392,110.33,289.17,297.262,243.848,272.68,284.614,363.936,502.962,776.05,357.68
03/12/2018 13:00,175.636,829.958,482.6,393.262,252.966,138.092,121.144,123.31,323.19,332.234,272.536,304.76,318.098,406.752,562.134,867.35,399.76
03/12/2018 14:00,235.722,1113.891,647.7,527.799,339.507,185.334,162.588,165.495,433.755,445.893,365.772,409.02,426.921,545.904,754.443,1164.075,536.52
03/12/2018 15:00,314.296,1485.188,863.6,703.732,452.676,247.112,216.784,220.66,578.34,594.524,487.696,545.36,569.228,727.872,1005.924,1552.1,715.36
03/12/2018 16:00,388.248,1834.644,1066.8,869.316,559.188,305.256,267.792,272.58,714.42,734.412,602.448,673.68,703.164,899.136,1242.612,1917.3,883.68
03/12/2018 17:00,508.42,2402.51,1397,1138.39,732.27,399.74,350.68,356.95,935.55,961.73,788.92,882.2,920.81,1177.44,1627.23,2510.75,1157.2
03/12/2018 18:00,466.822,2205.941,1282.7,1045.249,672.357,367.034,321.988,327.745,859.005,883.043,724.372,810.02,845.471,1081.104,1494.093,2305.325,1062.52
03/12/2018 19:00,388.248,1834.644,1066.8,869.316,559.188,305.256,267.792,272.58,714.42,734.412,602.448,673.68,703.164,899.136,1242.612,1917.3,883.68
03/12/2018 20:00,272.698,1288.619,749.3,610.591,392.763,214.406,188.092,191.455,501.795,515.837,423.148,473.18,493.889,631.536,872.787,1346.675,620.68
03/12/2018 21:00,235.722,1113.891,647.7,527.799,339.507,185.334,162.588,165.495,433.755,445.893,365.772,409.02,426.921,545.904,754.443,1164.075,536.52
03/12/2018 22:00,157.148,742.594,431.8,351.866,226.338,123.556,108.392,110.33,289.17,297.262,243.848,272.68,284.614,363.936,502.962,776.05,357.68
03/12/2018 23:00,115.55,546.025,317.5,258.725,166.425,90.85,79.7,81.125,212.625,218.575,179.3,200.5,209.275,267.6,369.825,570.625,263
04/12/2018 00:00,79.611,369.342,225.386,183.073,117.589,64.158,56.899,56.321,141.202,147.645,126.242,144.33,143.854,185.351,256.615,401.013,181.169
04/12/2018 01:00,79.611,369.342,225.386,183.073,117.589,64.158,56.899,56.321,141.202,147.645,126.242,144.33,143.854,185.351,256.615,401.013,181.169
04/12/2018 02:00,37.464,173.808,106.064,86.152,55.336,30.192,26.776,26.504,66.448,69.48,59.408,67.92,67.696,87.224,120.76,188.712,85.256
04/12/2018 03:00,37.464,173.808,106.064,86.152,55.336,30.192,26.776,26.504,66.448,69.48,59.408,67.92,67.696,87.224,120.76,188.712,85.256
04/12/2018 04:00,18.732,86.904,53.032,43.076,27.668,15.096,13.388,13.252,33.224,34.74,29.704,33.96,33.848,43.612,60.38,94.356,42.628
04/12/2018 05:00,18.732,86.904,53.032,43.076,27.668,15.096,13.388,13.252,33.224,34.74,29.704,33.96,33.848,43.612,60.38,94.356,42.628
04/12/2018 06:00,37.464,173.808,106.064,86.152,55.336,30.192,26.776,26.504,66.448,69.48,59.408,67.92,67.696,87.224,120.76,188.712,85.256
04/12/2018 07:00,98.343,456.246,278.418,226.149,145.257,79.254,70.287,69.573,174.426,182.385,155.946,178.29,177.702,228.963,316.995,495.369,223.797
04/12/2018 08:00,238.833,1108.026,676.158,549.219,352.767,192.474,170.697,168.963,423.606,442.935,378.726,432.99,431.562,556.053,769.845,1203.039,543.507
04/12/2018 09:00,196.686,912.492,556.836,452.298,290.514,158.508,140.574,139.146,348.852,364.77,311.892,356.58,355.404,457.926,633.99,990.738,447.594
04/12/2018 10:00,196.686,912.492,556.836,452.298,290.514,158.508,140.574,139.146,348.852,364.77,311.892,356.58,355.404,457.926,633.99,990.738,447.594
04/12/2018 11:00,177.954,825.588,503.804,409.222,262.846,143.412,127.186,125.894,315.628,330.03,282.188,322.62,321.556,414.314,573.61,896.382,404.966
04/12/2018 12:00,159.222,738.684,450.772,366.146,235.178,128.316,113.798,112.642,282.404,295.29,252.484,288.66,287.708,370.702,513.23,802.026,362.338
04/12/2018 13:00,177.954,825.588,503.804,409.222,262.846,143.412,127.186,125.894,315.628,330.03,282.188,322.62,321.556,414.314,573.61,896.382,404.966
04/12/2018 14:00,238.833,1108.026,676.158,549.219,352.767,192.474,170.697,168.963,423.606,442.935,378.726,432.99,431.562,556.053,769.845,1203.039,543.507
04/12/2018 15:00,318.444,1477.368,901.544,732.292,470.356,256.632,227.596,225.284,564.808,590.58,504.968,577.32,575.416,741.404,1026.46,1604.052,724.676
04/12/2018 16:00,393.372,1824.984,1113.672,904.596,581.028,317.016,281.148,278.292,697.704,729.54,623.784,713.16,710.808,915.852,1267.98,1981.476,895.188
04/12/2018 17:00,515.13,2389.86,1458.38,1184.59,760.87,415.14,368.17,364.43,913.66,955.35,816.86,933.9,930.82,1199.33,1660.45,2594.79,1172.27
04/12/2018 18:00,472.983,2194.326,1339.058,1087.669,698.617,381.174,338.047,334.613,838.906,877.185,750.026,857.49,854.662,1101.203,1524.595,2382.489,1076.357
04/12/2018 19:00,393.372,1824.984,1113.672,904.596,581.028,317.016,281.148,278.292,697.704,729.54,623.784,713.16,710.808,915.852,1267.98,1981.476,895.188
04/12/2018 20:00,276.297,1281.834,782.222,635.371,408.103,222.666,197.473,195.467,490.054,512.415,438.134,500.91,499.258,643.277,890.605,1391.751,628.763
04/12/2018 21:00,238.833,1108.026,676.158,549.219,352.767,192.474,170.697,168.963,423.606,442.935,378.726,432.99,431.562,556.053,769.845,1203.039,543.507
04/12/2018 22:00,159.222,738.684,450.772,366.146,235.178,128.316,113.798,112.642,282.404,295.29,252.484,288.66,287.708,370.702,513.23,802.026,362.338
04/12/2018 23:00,117.075,543.15,331.45,269.225,172.925,94.35,83.675,82.825,207.65,217.125,185.65,212.25,211.55,272.575,377.375,589.725,266.425
05/12/2018 00:00,77.129,373.065,223.686,184.331,115.719,60.095,48.008,51.289,134.861,145.656,118.303,133.688,143.871,179.792,257.329,395.743,184.28
05/12/2018 01:00,77.129,373.065,223.686,184.331,115.719,60.095,48.008,51.289,134.861,145.656,118.303,133.688,143.871,179.792,257.329,395.743,184.28
05/12/2018 02:00,36.296,175.56,105.264,86.744,54.456,28.28,22.592,24.136,63.464,68.544,55.672,62.912,67.704,84.608,121.096,186.232,86.72
05/12/2018 03:00,36.296,175.56,105.264,86.744,54.456,28.28,22.592,24.136,63.464,68.544,55.672,62.912,67.704,84.608,121.096,186.232,86.72
05/12/2018 04:00,18.148,87.78,52.632,43.372,27.228,14.14,11.296,12.068,31.732,34.272,27.836,31.456,33.852,42.304,60.548,93.116,43.36
05/12/2018 05:00,18.148,87.78,52.632,43.372,27.228,14.14,11.296,12.068,31.732,34.272,27.836,31.456,33.852,42.304,60.548,93.116,43.36
05/12/2018 06:00,36.296,175.56,105.264,86.744,54.456,28.28,22.592,24.136,63.464,68.544,55.672,62.912,67.704,84.608,121.096,186.232,86.72
05/12/2018 07:00,95.277,460.845,276.318,227.703,142.947,74.235,59.304,63.357,166.593,179.928,146.139,165.144,177.723,222.096,317.877,488.859,227.64
05/12/2018 08:00,231.387,1119.195,671.058,552.993,347.157,180.285,144.024,153.867,404.583,436.968,354.909,401.064,431.613,539.376,771.987,1187.229,552.84
05/12/2018 09:00,190.554,921.69,552.636,455.406,285.894,148.47,118.608,126.714,333.186,359.856,292.278,330.288,355.446,444.192,635.754,977.718,455.28
05/12/2018 10:00,190.554,921.69,552.636,455.406,285.894,148.47,118.608,126.714,333.186,359.856,292.278,330.288,355.446,444.192,635.754,977.718,455.28
05/12/2018 11:00,172.406,833.91,500.004,412.034,258.666,134.33,107.312,114.646,301.454,325.584,264.442,298.832,321.594,401.888,575.206,884.602,411.92
05/12/2018 12:00,154.258,746.13,447.372,368.662,231.438,120.19,96.016,102.578,269.722,291.312,236.606,267.376,287.742,359.584,514.658,791.486,368.56
05/12/2018 13:00,172.406,833.91,500.004,412.034,258.666,134.33,107.312,114.646,301.454,325.584,264.442,298.832,321.594,401.888,575.206,884.602,411.92
05/12/2018 14:00,231.387,1119.195,671.058,552.993,347.157,180.285,144.024,153.867,404.583,436.968,354.909,401.064,431.613,539.376,771.987,1187.229,552.84
05/12/2018 15:00,308.516,1492.26,894.744,737.324,462.876,240.38,192.032,205.156,539.444,582.624,473.212,534.752,575.484,719.168,1029.316,1582.972,737.12
05/12/2018 16:00,381.108,1843.38,1105.272,910.812,571.788,296.94,237.216,253.428,666.372,719.712,584.556,660.576,710.892,888.384,1271.508,1955.436,910.56
05/12/2018 17:00,499.07,2413.95,1447.38,1192.73,748.77,388.85,310.64,331.87,872.63,942.48,765.49,865.04,930.93,1163.36,1665.07,2560.69,1192.4
05/12/2018 18:00,458.237,2216.445,1328.958,1095.143,687.507,357.035,285.224,304.717,801.233,865.368,702.859,794.264,854.763,1068.176,1528.837,2351.179,1094.84
05/12/2018 19:00,381.108,1843.38,1105.272,910.812,571.788,296.94,237.216,253.428,666.372,719.712,584.556,660.576,710.892,888.384,1271.508,1955.436,910.56
05/12/2018 20:00,267.683,1294.755,776.322,639.737,401.613,208.565,166.616,178.003,468.047,505.512,410.581,463.976,499.317,623.984,893.083,1373.461,639.56
05/12/2018 21:00,231.387,1119.195,671.058,552.993,347.157,180.285,144.024,153.867,404.583,436.968,354.909,401.064,431.613,539.376,771.987,1187.229,552.84
05/12/2018 22:00,154.258,746.13,447.372,368.662,231.438,120.19,96.016,102.578,269.722,291.312,236.606,267.376,287.742,359.584,514.658,791.486,368.56
